Time	Value
1390401889258	84.8910379834
1390401889260	84.8910379834
1390401889262	84.8910379834
1390401889272	74.6047969214
1390401889273	74.6047969214
1390401889275	74.6047969214
1390401889277	74.6047969214
1390401889279	74.6047969214
1390401889282	74.6047969214
1390401889293	73.363263411
1390401889294	73.363263411
1390401889296	73.363263411
1390401889300	73.363263411
1390401889303	73.363263411
1390401889306	73.363263411
1390401889315	76.3758263583
1390401889316	76.3758263583
1390401889319	76.3758263583
1390401889321	76.3758263583
1390401889323	76.3758263583
1390401889325	76.3758263583
1390401889335	79.0770176905
1390401889336	79.0770176905
1390401889339	79.0770176905
1390401889341	79.0770176905
1390401889343	79.0770176905
1390401889345	79.0770176905
1390401889356	83.4044161825
1390401889359	83.4044161825
1390401889361	83.4044161825
1390401889363	83.4044161825
1390401889366	83.4044161825
1390401889376	87.1407967466
1390401889379	87.1407967466
1390401889381	87.1407967466
1390401889383	87.1407967466
1390401889386	87.1407967466
1390401889396	92.6461822554
1390401889397	92.6461822554
1390401889400	92.6461822554
1390401889402	92.6461822554
1390401889405	92.6461822554
1390401889407	92.6461822554
1390401889417	95.2895332142
1390401889418	95.2895332142
1390401889421	95.2895332142
1390401889423	95.2895332142
1390401889425	95.2895332142
1390401889427	95.2895332142
1390401889436	100.4188124626
1390401889437	100.4188124626
1390401889440	100.4188124626
1390401889442	100.4188124626
1390401889444	100.4188124626
1390401889446	100.4188124626
1390401889456	102.5131620071
1390401889457	102.5131620071
1390401889459	102.5131620071
1390401889462	102.5131620071
1390401889464	102.5131620071
1390401889466	102.5131620071
1390401889477	106.0116208191
1390401889477	106.0116208191
1390401889480	106.0116208191
1390401889482	106.0116208191
1390401889484	106.0116208191
1390401889486	106.0116208191
1390401889496	115.2324190973
1390401889497	115.2324190973
1390401889500	115.2324190973
1390401889503	115.2324190973
1390401889505	115.2324190973
1390401889507	115.2324190973
1390401889518	130.9827327034
1390401889519	130.9827327034
1390401889521	130.9827327034
1390401889524	130.9827327034
1390401889526	130.9827327034
1390401889528	130.9827327034
1390401889537	141.3143808986
1390401889538	141.3143808986
1390401889540	141.3143808986
1390401889543	141.3143808986
1390401889545	141.3143808986
1390401889547	141.3143808986
1390401889557	138.2738820794
1390401889558	138.2738820794
1390401889560	138.2738820794
1390401889562	138.2738820794
1390401889564	138.2738820794
1390401889567	138.2738820794
1390401889577	148.7805556166
1390401889578	148.7805556166
1390401889580	148.7805556166
1390401889582	148.7805556166
1390401889585	148.7805556166
1390401889587	148.7805556166
1390401889598	169.4678055807
1390401889599	169.4678055807
1390401889601	169.4678055807
1390401889604	169.4678055807
1390401889606	169.4678055807
1390401889608	169.4678055807
1390401889619	176.7850124943
1390401889620	176.7850124943
1390401889623	176.7850124943
1390401889625	176.7850124943
1390401889627	176.7850124943
1390401889629	176.7850124943
1390401889638	155.2575556054
1390401889639	155.2575556054
1390401889641	155.2575556054
1390401889644	155.2575556054
1390401889646	155.2575556054
1390401889649	155.2575556054
1390401889658	111.0889267917
1390401889659	111.0889267917
1390401889661	111.0889267917
1390401889663	111.0889267917
1390401889666	111.0889267917
1390401889668	111.0889267917
1390401889678	80.2762821796
1390401889679	80.2762821796
1390401889681	80.2762821796
1390401889683	80.2762821796
1390401889685	80.2762821796
1390401889688	80.2762821796
1390401889700	73.4559221598
1390401889701	73.4559221598
1390401889703	73.4559221598
1390401889705	73.4559221598
