Time	Value
1390401442208	99.2365761115
1390401442208	99.2365761115
1390401442210	99.2365761115
1390401442230	99.8766513462
1390401442231	99.8766513462
1390401442233	99.8766513462
1390401442249	99.0676073204
1390401442251	99.0676073204
1390401442252	99.0676073204
1390401442269	100.8511629808
1390401442270	100.8511629808
1390401442272	100.8511629808
1390401442295	100.9114796142
1390401442297	100.9114796142
1390401442300	100.9114796142
1390401442311	100.1486806604
1390401442312	100.1486806604
1390401442314	100.1486806604
1390401442331	100.4710305459
1390401442332	100.4710305459
1390401442333	100.4710305459
1390401442356	101.5920604575
1390401442356	101.5920604575
1390401442360	101.5920604575
1390401442371	100.0762530318
1390401442372	100.0762530318
1390401442374	100.0762530318
1390401442391	99.9649291313
1390401442391	99.9649291313
1390401442393	99.9649291313
1390401442416	100.0318052969
1390401442419	100.0318052969
1390401442421	100.0318052969
1390401442432	99.3991289134
1390401442433	99.3991289134
1390401442435	99.3991289134
1390401442454	100.5170463561
1390401442455	100.5170463561
1390401442457	100.5170463561
1390401442472	101.6444304376
1390401442473	101.6444304376
1390401442475	101.6444304376
1390401442494	98.565835075
1390401442495	98.565835075
1390401442498	98.565835075
1390401442516	100.5629874165
1390401442517	100.5629874165
1390401442521	100.5629874165
1390401442532	101.0775152198
1390401442532	101.0775152198
1390401442534	101.0775152198
1390401442553	100.006328396
1390401442554	100.006328396
1390401442557	100.006328396
1390401442577	100.49745544
1390401442579	100.49745544
1390401442582	100.49745544
1390401442592	100.0560846752
1390401442593	100.0560846752
1390401442595	100.0560846752
1390401442613	98.4956721696
1390401442614	98.4956721696
1390401442617	98.4956721696
1390401442639	99.8448709077
1390401442640	99.8448709077
1390401442643	99.8448709077
1390401442652	101.714192498
1390401442653	101.714192498
1390401442654	101.714192498
1390401442676	99.94455919
1390401442677	99.94455919
1390401442679	99.94455919
1390401442694	99.4360314938
1390401442694	99.4360314938
1390401442696	99.4360314938
1390401442717	98.7788960128
1390401442718	98.7788960128
1390401442720	98.7788960128
1390401442734	100.2218133635
1390401442735	100.2218133635
1390401442738	100.2218133635
1390401442757	101.1741907722
1390401442759	101.1741907722
1390401442761	101.1741907722
1390401442776	99.7535733464
1390401442776	99.7535733464
1390401442778	99.7535733464
1390401442799	100.8908672626
1390401442800	100.8908672626
1390401442802	100.8908672626
1390401442813	101.3830622337
1390401442814	101.3830622337
1390401442816	101.3830622337
1390401442837	101.103164067
1390401442838	101.103164067
1390401442841	101.103164067
1390401442857	99.9202936864
1390401442858	99.9202936864
1390401442861	99.9202936864
1390401442877	100.8524048156
1390401442879	100.8524048156
1390401442881	100.8524048156
1390401442898	100.4368799063
1390401442898	100.4368799063
1390401442900	100.4368799063
1390401442919	101.088337162
1390401442920	101.088337162
1390401442922	101.088337162
1390401442936	101.0156154013
1390401442937	101.0156154013
1390401442941	101.0156154013
1390401442957	100.8799742027
1390401442958	100.8799742027
1390401442960	100.8799742027
1390401442981	100.3789690691
1390401442982	100.3789690691
1390401442984	100.3789690691
1390401442995	100.0687822639
1390401442996	100.0687822639
1390401442999	100.0687822639
1390401443017	99.665958866
1390401443018	99.665958866
1390401443020	99.665958866
1390401443040	101.2701131604
1390401443042	101.2701131604
1390401443044	101.2701131604
1390401443060	99.7129828907
1390401443061	99.7129828907
1390401443063	99.7129828907
1390401443078	99.4419139917
1390401443079	99.4419139917
1390401443081	99.4419139917
1390401443098	100.5650888379
1390401443099	100.5650888379
1390401443102	100.5650888379
1390401443119	101.1582700065
1390401443120	101.1582700065
1390401443122	101.1582700065
1390401443141	100.7799668717
1390401443142	100.7799668717
1390401443144	100.7799668717
1390401443157	99.1584867476
1390401443158	99.1584867476
1390401443160	99.1584867476
1390401443179	101.0262454203
1390401443180	101.0262454203
1390401443182	101.0262454203
1390401443202	101.7258337098
1390401443203	101.7258337098
1390401443206	101.7258337098
1390401443218	99.6319564185
1390401443219	99.6319564185
1390401443221	99.6319564185
1390401443239	99.0936393603
1390401443240	99.0936393603
1390401443242	99.0936393603
1390401443262	100.7771225288
1390401443263	100.7771225288
1390401443266	100.7771225288
1390401443278	100.8490908346
1390401443279	100.8490908346
1390401443281	100.8490908346
1390401443298	101.2408314287
1390401443299	101.2408314287
1390401443300	101.2408314287
1390401443322	100.9473203695
1390401443323	100.9473203695
1390401443325	100.9473203695
1390401443340	99.3153433814
1390401443341	99.3153433814
1390401443344	99.3153433814
1390401443361	101.2383226245
1390401443362	101.2383226245
1390401443364	101.2383226245
1390401443379	100.0005754936
1390401443380	100.0005754936
1390401443381	100.0005754936
1390401443401	101.2638625796
1390401443402	101.2638625796
1390401443404	101.2638625796
1390401443419	100.3734842199
1390401443420	100.3734842199
1390401443422	100.3734842199
1390401443439	100.8582134354
1390401443440	100.8582134354
1390401443442	100.8582134354
1390401443464	101.2037353269
1390401443465	101.2037353269
1390401443467	101.2037353269
1390401443480	100.6773748244
1390401443480	100.6773748244
1390401443482	100.6773748244
1390401443501	99.7563680741
1390401443501	99.7563680741
1390401443503	99.7563680741
1390401443523	100.9279609672
1390401443524	100.9279609672
1390401443527	100.9279609672
1390401443539	101.3429453387
1390401443540	101.3429453387
1390401443542	101.3429453387
1390401443560	99.7653383422
1390401443561	99.7653383422
1390401443563	99.7653383422
1390401443583	99.9810263473
1390401443583	99.9810263473
1390401443585	99.9810263473
1390401443604	101.8327946621
1390401443604	101.8327946621
1390401443606	101.8327946621
1390401443619	100.9383774879
1390401443619	100.9383774879
1390401443621	100.9383774879
1390401443641	100.5023870389
1390401443641	100.5023870389
1390401443643	100.5023870389
1390401443665	99.7511054403
1390401443666	99.7511054403
1390401443670	99.7511054403
1390401443681	99.8348154235
1390401443682	99.8348154235
1390401443684	99.8348154235
1390401443700	100.4539640523
1390401443701	100.4539640523
1390401443703	100.4539640523
1390401443725	100.1518486287
1390401443726	100.1518486287
1390401443729	100.1518486287
1390401443741	100.535017475
1390401443741	100.535017475
1390401443743	100.535017475
1390401443761	100.0988901663
1390401443761	100.0988901663
1390401443763	100.0988901663
1390401443781	100.450642589
1390401443782	100.450642589
1390401443784	100.450642589
1390401443801	100.3837960619
1390401443801	100.3837960619
1390401443803	100.3837960619
1390401443825	101.2182958494
1390401443826	101.2182958494
1390401443830	101.2182958494
1390401443841	101.0756308562
1390401443842	101.0756308562
1390401443843	101.0756308562
1390401443861	100.7740107863
1390401443861	100.7740107863
1390401443863	100.7740107863
1390401443887	100.5671492158
1390401443889	100.5671492158
1390401443892	100.5671492158
1390401443902	101.1403875849
1390401443903	101.1403875849
1390401443905	101.1403875849
1390401443925	100.7033680002
1390401443926	100.7033680002
1390401443929	100.7033680002
1390401443941	100.0053537427
1390401443942	100.0053537427
1390401443944	100.0053537427
1390401443961	100.5024006232
1390401443962	100.5024006232
1390401443964	100.5024006232
1390401443987	99.9520290135
1390401443990	99.9520290135
1390401443992	99.9520290135
1390401444002	100.2543641827
1390401444002	100.2543641827
1390401444004	100.2543641827
1390401444026	99.4330878477
1390401444027	99.4330878477
1390401444029	99.4330878477
1390401444045	99.9739264953
1390401444046	99.9739264953
1390401444050	99.9739264953
1390401444062	99.9999018735
1390401444063	99.9999018735
1390401444064	99.9999018735
1390401444088	99.1463492378
1390401444089	99.1463492378
1390401444091	99.1463492378
1390401444102	99.8109020214
1390401444103	99.8109020214
1390401444105	99.8109020214
1390401444129	99.8559003188
1390401444130	99.8559003188
1390401444132	99.8559003188
1390401444144	99.9579512472
1390401444145	99.9579512472
1390401444147	99.9579512472
1390401444167	98.8160238597
1390401444168	98.8160238597
1390401444170	98.8160238597
1390401444183	99.6419315594
1390401444183	99.6419315594
1390401444186	99.6419315594
1390401444203	100.9852351598
1390401444204	100.9852351598
1390401444206	100.9852351598
1390401444223	100.7770257681
1390401444223	100.7770257681
1390401444225	100.7770257681
1390401444243	100.2579720053
1390401444243	100.2579720053
1390401444245	100.2579720053
1390401444263	100.8390869997
1390401444264	100.8390869997
1390401444265	100.8390869997
1390401444283	100.2200369476
1390401444284	100.2200369476
1390401444286	100.2200369476
1390401444309	99.7214471991
1390401444310	99.7214471991
1390401444313	99.7214471991
1390401444324	101.3635765775
1390401444325	101.3635765775
1390401444327	101.3635765775
1390401444345	100.5377621516
1390401444347	100.5377621516
1390401444349	100.5377621516
1390401444370	100.2406468294
1390401444371	100.2406468294
1390401444373	100.2406468294
1390401444384	100.0789817269
1390401444385	100.0789817269
1390401444387	100.0789817269
1390401444407	99.7423772919
1390401444408	99.7423772919
1390401444411	99.7423772919
1390401444429	99.8952682628
1390401444430	99.8952682628
1390401444432	99.8952682628
1390401444444	99.6751051485
1390401444445	99.6751051485
1390401444447	99.6751051485
1390401444467	100.8497088826
1390401444468	100.8497088826
1390401444470	100.8497088826
1390401444491	100.6525095063
1390401444492	100.6525095063
1390401444495	100.6525095063
1390401444510	99.55219401
1390401444510	99.55219401
1390401444512	99.55219401
1390401444528	101.1473806514
1390401444529	101.1473806514
1390401444531	101.1473806514
1390401444549	99.5705951764
1390401444549	99.5705951764
1390401444552	99.5705951764
1390401444570	99.6682848274
1390401444572	99.6682848274
1390401444574	99.6682848274
1390401444591	100.7169080316
1390401444592	100.7169080316
1390401444594	100.7169080316
1390401444609	99.9386554076
1390401444610	99.9386554076
1390401444612	99.9386554076
1390401444632	99.9563856418
1390401444633	99.9563856418
1390401444635	99.9563856418
1390401444646	101.2360799122
1390401444647	101.2360799122
1390401444650	101.2360799122
1390401444669	99.9263890288
1390401444670	99.9263890288
1390401444672	99.9263890288
1390401444691	99.2389071579
1390401444691	99.2389071579
1390401444693	99.2389071579
1390401444716	99.1654197383
1390401444717	99.1654197383
1390401444721	99.1654197383
1390401444726	100.1840185071
1390401444727	100.1840185071
1390401444727	100.1840185071
1390401444746	100.464571334
1390401444748	100.464571334
1390401444750	100.464571334
1390401444770	99.9840068235
1390401444771	99.9840068235
1390401444773	99.9840068235
1390401444790	99.2418337329
1390401444791	99.2418337329
1390401444793	99.2418337329
1390401444813	100.6513914554
1390401444814	100.6513914554
1390401444817	100.6513914554
1390401444829	100.351477846
1390401444830	100.351477846
1390401444832	100.351477846
1390401444851	100.9645851064
1390401444851	100.9645851064
1390401444853	100.9645851064
1390401444874	100.6951731979
1390401444875	100.6951731979
1390401444879	100.6951731979
1390401444890	99.8413776434
1390401444891	99.8413776434
1390401444893	99.8413776434
1390401444911	100.4084076374
1390401444911	100.4084076374
1390401444913	100.4084076374
1390401444933	100.6270393613
1390401444934	100.6270393613
1390401444937	100.6270393613
1390401444952	99.4495681836
1390401444954	99.4495681836
1390401444956	99.4495681836
1390401444970	99.7010649811
1390401444970	99.7010649811
1390401444972	99.7010649811
1390401444994	99.4620929542
1390401444995	99.4620929542
1390401444999	99.4620929542
1390401445010	100.06199732
1390401445011	100.06199732
1390401445013	100.06199732
1390401445032	100.2339854515
1390401445032	100.2339854515
1390401445034	100.2339854515
1390401445054	99.1489651906
1390401445055	99.1489651906
1390401445059	99.1489651906
1390401445070	101.3975498951
1390401445071	101.3975498951
1390401445073	101.3975498951
1390401445091	100.6120354249
1390401445091	100.6120354249
1390401445093	100.6120354249
1390401445115	99.645264355
1390401445116	99.645264355
1390401445120	99.645264355
1390401445131	101.1452310677
1390401445132	101.1452310677
1390401445134	101.1452310677
1390401445164	100.6961153797
1390401445165	100.6961153797
1390401445166	100.6961153797
1390401445172	100.9566635876
1390401445173	100.9566635876
1390401445174	100.9566635876
1390401445189	101.2107219282
1390401445189	101.2107219282
1390401445190	101.2107219282
1390401445209	100.7775940555
1390401445209	100.7775940555
1390401445210	100.7775940555
1390401445229	99.9520868375
1390401445229	99.9520868375
1390401445230	99.9520868375
1390401445249	102.0090257353
1390401445250	102.0090257353
1390401445250	102.0090257353
1390401445270	101.0651028282
1390401445271	101.0651028282
1390401445273	101.0651028282
1390401445294	99.476900754
1390401445295	99.476900754
1390401445298	99.476900754
1390401445316	100.88266091
1390401445319	100.88266091
1390401445322	100.88266091
1390401445332	100.4186063739
1390401445333	100.4186063739
1390401445335	100.4186063739
1390401445351	100.2108155522
1390401445351	100.2108155522
1390401445353	100.2108155522
1390401445377	99.8108531325
1390401445379	99.8108531325
1390401445382	99.8108531325
1390401445392	98.7884046393
1390401445393	98.7884046393
1390401445395	98.7884046393
1390401445416	100.0825052108
1390401445417	100.0825052108
1390401445420	100.0825052108
1390401445433	99.9263629499
1390401445434	99.9263629499
1390401445437	99.9263629499
1390401445456	99.8341383892
1390401445458	99.8341383892
1390401445460	99.8341383892
1390401445475	100.8503162521
1390401445476	100.8503162521
1390401445479	100.8503162521
1390401445492	100.8867308884
1390401445492	100.8867308884
1390401445494	100.8867308884
1390401445514	100.1995114773
1390401445514	100.1995114773
1390401445516	100.1995114773
1390401445539	100.6117118723
1390401445541	100.6117118723
1390401445543	100.6117118723
1390401445552	99.6210908904
1390401445553	99.6210908904
1390401445555	99.6210908904
1390401445576	99.8443526714
1390401445577	99.8443526714
1390401445580	99.8443526714
1390401445596	100.4348188019
1390401445597	100.4348188019
1390401445601	100.4348188019
1390401445615	99.605455467
1390401445615	99.605455467
1390401445617	99.605455467
1390401445639	100.772616982
1390401445640	100.772616982
1390401445643	100.772616982
1390401445654	100.1518486287
1390401445654	100.1518486287
1390401445656	100.1518486287
1390401445677	99.7368094116
1390401445678	99.7368094116
1390401445681	99.7368094116
1390401445697	100.76630233
1390401445698	100.76630233
1390401445700	100.76630233
1390401445717	100.7954529407
1390401445719	100.7954529407
1390401445721	100.7954529407
1390401445736	99.7201729654
1390401445736	99.7201729654
1390401445738	99.7201729654
1390401445758	100.4103472098
1390401445759	100.4103472098
1390401445761	100.4103472098
1390401445777	100.6310597244
1390401445779	100.6310597244
1390401445781	100.6310597244
1390401445797	100.5112742032
1390401445798	100.5112742032
1390401445800	100.5112742032
1390401445820	100.3550911169
1390401445821	100.3550911169
1390401445824	100.3550911169
1390401445835	101.5791978235
1390401445835	101.5791978235
1390401445837	101.5791978235
1390401445857	100.3293093327
1390401445859	100.3293093327
1390401445861	100.3293093327
1390401445879	99.4502322874
1390401445881	99.4502322874
1390401445883	99.4502322874
1390401445899	100.5844266652
1390401445901	100.5844266652
1390401445903	100.5844266652
1390401445919	100.2709650337
1390401445920	100.2709650337
1390401445922	100.2709650337
1390401445940	99.3383887704
1390401445942	99.3383887704
1390401445944	99.3383887704
1390401445957	101.0700274534
1390401445959	101.0700274534
1390401445962	101.0700274534
1390401445977	100.8226496684
1390401445978	100.8226496684
1390401445980	100.8226496684
1390401446000	101.2087982646
1390401446000	101.2087982646
1390401446002	101.2087982646
1390401446022	100.709925571
1390401446023	100.709925571
1390401446025	100.709925571
1390401446038	100.2513917699
1390401446038	100.2513917699
1390401446040	100.2513917699
1390401446059	100.5441498826
1390401446060	100.5441498826
1390401446062	100.5441498826
1390401446082	99.0859575639
1390401446083	99.0859575639
1390401446085	99.0859575639
1390401446096	101.0035163923
1390401446097	101.0035163923
1390401446100	101.0035163923
1390401446119	100.5396581381
1390401446120	100.5396581381
1390401446122	100.5396581381
1390401446141	99.331969948
1390401446142	99.331969948
1390401446144	99.331969948
1390401446159	99.1868593502
1390401446173	99.1868593502
1390401446184	100.271752195
1390401446186	99.1868593502
1390401446190	100.271752195
1390401446192	100.271752195
1390401446197	99.579508347
1390401446199	99.579508347
1390401446201	99.579508347
1390401446218	99.6650766148
1390401446218	99.6650766148
1390401446219	99.6650766148
1390401446236	98.8893100577
1390401446236	98.8893100577
1390401446237	98.8893100577
1390401446256	101.0823417767
1390401446256	101.0823417767
1390401446257	101.0823417767
1390401446276	100.6609776649
1390401446276	100.6609776649
1390401446277	100.6609776649
1390401446296	100.7622555974
1390401446296	100.7622555974
1390401446297	100.7622555974
1390401446316	100.1571369055
1390401446317	100.1571369055
1390401446317	100.1571369055
1390401446339	99.766207227
1390401446340	99.766207227
1390401446340	99.766207227
1390401446363	100.6708337436
1390401446364	100.6708337436
1390401446364	100.6708337436
1390401446384	99.2717368542
1390401446384	99.2717368542
1390401446385	99.2717368542
1390401446404	101.5097160931
1390401446404	101.5097160931
1390401446405	101.5097160931
1390401446423	100.8450058918
1390401446423	100.8450058918
1390401446424	100.8450058918
1390401446442	100.0633885092
1390401446442	100.0633885092
1390401446443	100.0633885092
1390401446464	100.3191969688
1390401446464	100.3191969688
1390401446464	100.3191969688
1390401446482	99.3762717429
1390401446482	99.3762717429
1390401446482	99.3762717429
1390401446504	101.3674858692
1390401446505	101.3674858692
1390401446505	101.3674858692
1390401446524	100.0569729558
1390401446525	100.0569729558
1390401446526	100.0569729558
1390401446546	99.9552520453
1390401446546	99.9552520453
1390401446547	99.9552520453
1390401446561	101.0376374661
1390401446561	101.0376374661
1390401446563	101.0376374661
1390401446581	100.2609464522
1390401446581	100.2609464522
1390401446583	100.2609464522
1390401446606	101.3314656853
1390401446607	101.3314656853
1390401446614	101.3314656853
1390401446622	99.3194627571
1390401446622	99.3194627571
1390401446623	99.3194627571
1390401446641	99.9926539022
1390401446642	99.9926539022
1390401446645	99.9926539022
1390401446666	101.6067223172
1390401446667	101.6067223172
1390401446671	101.6067223172
1390401446682	99.3685690979
1390401446683	99.3685690979
1390401446684	99.3685690979
1390401446701	100.6940598688
1390401446701	100.6940598688
1390401446703	100.6940598688
1390401446726	100.1281826491
1390401446729	100.1281826491
1390401446731	100.1281826491
1390401446742	101.6021407857
1390401446743	101.6021407857
1390401446744	101.6021407857
1390401446761	98.8984514731
1390401446761	98.8984514731
1390401446763	98.8984514731
1390401446782	101.0834205276
1390401446782	101.0834205276
1390401446784	101.0834205276
1390401446803	100.9442898422
1390401446804	100.9442898422
1390401446805	100.9442898422
1390401446827	100.7936240765
1390401446831	100.7936240765
1390401446834	100.7936240765
1390401446842	99.875227395
1390401446844	99.875227395
1390401446846	99.875227395
1390401446866	100.8419428202
1390401446868	100.8419428202
1390401446870	100.8419428202
1390401446885	100.1281284573
1390401446886	100.1281284573
1390401446890	100.1281284573
1390401446914	101.3078188109
1390401446915	101.3078188109
1390401446918	101.3078188109
1390401446923	98.8837620816
1390401446924	98.8837620816
1390401446926	98.8837620816
1390401446951	101.0178729328
1390401446952	101.0178729328
1390401446954	101.0178729328
1390401446963	99.6179509624
1390401446964	99.6179509624
1390401446966	99.6179509624
1390401446988	101.5073447297
1390401446989	101.5073447297
1390401446992	101.5073447297
1390401447003	100.7778868075
1390401447004	100.7778868075
1390401447006	100.7778868075
1390401447027	100.5641100439
1390401447028	100.5641100439
1390401447030	100.5641100439
1390401447045	101.9999448317
1390401447046	101.9999448317
1390401447051	101.9999448317
1390401447070	99.7629250637
1390401447072	99.7629250637
1390401447074	99.7629250637
1390401447083	100.6903695962
1390401447084	100.6903695962
1390401447086	100.6903695962
1390401447109	101.0175831593
1390401447110	101.0175831593
1390401447113	101.0175831593
1390401447124	102.6574438191
1390401447124	102.6574438191
1390401447126	102.6574438191
1390401447147	100.1388085275
1390401447148	100.1388085275
1390401447150	100.1388085275
1390401447187	100.033463595
1390401447188	100.8003780744
1390401447191	100.033463595
1390401447193	100.8003780744
1390401447197	100.033463595
1390401447199	100.8003780744
1390401447204	100.2506866953
1390401447208	100.2506866953
1390401447210	100.2506866953
1390401447224	100.5547607965
1390401447225	100.5547607965
1390401447227	100.5547607965
1390401447243	100.7393191732
1390401447243	100.7393191732
1390401447244	100.7393191732
1390401447263	99.760796837
1390401447264	99.760796837
1390401447264	99.760796837
1390401447283	101.1219924479
1390401447283	101.1219924479
1390401447284	101.1219924479
1390401447305	100.3435539301
1390401447305	100.3435539301
1390401447306	100.3435539301
1390401447326	100.630280917
1390401447326	100.630280917
1390401447327	100.630280917
1390401447348	101.0008365861
1390401447348	101.0008365861
1390401447349	101.0008365861
1390401447369	100.0638596001
1390401447369	100.0638596001
1390401447370	100.0638596001
1390401447388	98.5017027142
1390401447388	98.5017027142
1390401447389	98.5017027142
1390401447409	101.1539376411
1390401447410	101.1539376411
1390401447410	101.1539376411
1390401447431	100.5643506381
1390401447431	100.5643506381
1390401447432	100.5643506381
1390401447451	100.4960141997
1390401447451	100.4960141997
1390401447452	100.4960141997
1390401447473	100.0805468238
1390401447473	100.0805468238
1390401447474	100.0805468238
1390401447489	99.4803229733
1390401447489	99.4803229733
1390401447490	99.4803229733
1390401447508	100.0603781766
1390401447509	100.0603781766
1390401447510	100.0603781766
1390401447529	100.546735398
1390401447530	100.546735398
1390401447531	100.546735398
1390401447552	99.7268957994
1390401447553	99.7268957994
1390401447555	99.7268957994
1390401447571	99.7671635742
1390401447572	99.7671635742
1390401447575	99.7671635742
1390401447589	99.9804842114
1390401447590	99.9804842114
1390401447592	99.9804842114
1390401447613	100.7118214122
1390401447614	100.7118214122
1390401447616	100.7118214122
1390401447629	99.5146648097
1390401447630	99.5146648097
1390401447631	99.5146648097
1390401447651	100.8756982083
1390401447651	100.8756982083
1390401447653	100.8756982083
1390401447673	99.977295903
1390401447674	99.977295903
1390401447676	99.977295903
1390401447688	100.3037552121
1390401447689	100.3037552121
1390401447691	100.3037552121
1390401447711	100.609232198
1390401447711	100.609232198
1390401447713	100.609232198
1390401447733	100.7327742423
1390401447735	100.7327742423
1390401447737	100.7327742423
1390401447749	100.423379756
1390401447750	100.423379756
1390401447752	100.423379756
1390401447771	100.5876283399
1390401447771	100.5876283399
1390401447773	100.5876283399
1390401447793	99.7289446997
1390401447794	99.7289446997
1390401447796	99.7289446997
1390401447809	101.1558340634
1390401447809	101.1558340634
1390401447811	101.1558340634
1390401447831	99.9888148564
1390401447831	99.9888148564
1390401447833	99.9888148564
1390401447854	100.8371907226
1390401447855	100.8371907226
1390401447859	100.8371907226
1390401447870	99.5422734967
1390401447871	99.5422734967
1390401447873	99.5422734967
1390401447890	101.5781821995
1390401447891	101.5781821995
1390401447893	101.5781821995
1390401447915	100.3726146086
1390401447916	100.3726146086
1390401447920	100.3726146086
1390401447931	100.3384333137
1390401447932	100.3384333137
1390401447934	100.3384333137
1390401447951	100.6446149382
1390401447951	100.6446149382
1390401447953	100.6446149382
1390401447975	100.9427227839
1390401447976	100.9427227839
1390401447980	100.9427227839
1390401447991	101.0923051494
1390401447992	101.0923051494
1390401447994	101.0923051494
1390401448011	99.9408028121
1390401448011	99.9408028121
1390401448013	99.9408028121
1390401448036	100.7207119181
1390401448037	100.7207119181
1390401448040	100.7207119181
1390401448051	99.0910828295
1390401448052	99.0910828295
1390401448054	99.0910828295
1390401448071	100.883910445
1390401448071	100.883910445
1390401448073	100.883910445
1390401448096	100.911098165
1390401448097	100.911098165
1390401448101	100.911098165
1390401448111	100.6694145142
1390401448112	100.6694145142
1390401448114	100.6694145142
1390401448131	100.6085478268
1390401448131	100.6085478268
1390401448133	100.6085478268
1390401448156	100.2363360389
1390401448156	100.2363360389
1390401448159	100.2363360389
1390401448172	101.2267685118
1390401448173	101.2267685118
1390401448175	101.2267685118
1390401448199	100.1001162375
1390401448200	100.1001162375
1390401448212	99.2999765198
1390401448213	100.1001162375
1390401448219	99.2999765198
1390401448222	99.2999765198
1390401448232	100.9289417225
1390401448232	100.9289417225
1390401448234	100.9289417225
1390401448251	100.9217321794
1390401448252	100.9217321794
1390401448255	100.9217321794
1390401448271	99.8892574771
1390401448272	99.8892574771
1390401448274	99.8892574771
1390401448291	100.3080016407
1390401448292	100.3080016407
1390401448294	100.3080016407
1390401448311	100.4529352798
1390401448312	100.4529352798
1390401448314	100.4529352798
1390401448333	99.6238033134
1390401448334	99.6238033134
1390401448336	99.6238033134
1390401448358	99.509465884
1390401448359	99.509465884
1390401448361	99.509465884
1390401448376	100.3432219508
1390401448377	100.3432219508
1390401448379	100.3432219508
1390401448396	101.3055366534
1390401448397	101.3055366534
1390401448400	101.3055366534
1390401448415	100.4605201702
1390401448416	100.4605201702
1390401448418	100.4605201702
1390401448439	100.9242584906
1390401448440	100.9242584906
1390401448442	100.9242584906
1390401448453	100.9297479163
1390401448453	100.9297479163
1390401448455	100.9297479163
1390401448480	101.0016138679
1390401448481	101.0016138679
1390401448484	101.0016138679
1390401448493	101.6924196719
1390401448494	101.6924196719
1390401448496	101.6924196719
1390401448518	100.8289797208
1390401448519	100.8289797208
1390401448521	100.8289797208
1390401448541	100.7957231007
1390401448542	100.7957231007
1390401448544	100.7957231007
1390401448556	99.3368839673
1390401448556	99.3368839673
1390401448558	99.3368839673
1390401448580	100.95456914
1390401448581	100.95456914
1390401448583	100.95456914
1390401448594	100.6746227383
1390401448595	100.6746227383
1390401448597	100.6746227383
1390401448617	101.4222019329
1390401448618	101.4222019329
1390401448621	101.4222019329
1390401448640	99.509000096
1390401448641	99.509000096
1390401448643	99.509000096
1390401448654	100.2034513517
1390401448655	100.2034513517
1390401448657	100.2034513517
1390401448677	99.613087866
1390401448678	99.613087866
1390401448681	99.613087866
1390401448700	100.6333362884
1390401448701	100.6333362884
1390401448703	100.6333362884
1390401448720	100.1304170801
1390401448721	100.1304170801
1390401448723	100.1304170801
1390401448737	100.4822812281
1390401448737	100.4822812281
1390401448739	100.4822812281
1390401448759	99.364508999
1390401448760	99.364508999
1390401448762	99.364508999
1390401448779	100.2007244728
1390401448780	100.2007244728
1390401448782	100.2007244728
1390401448798	98.7816799893
1390401448799	98.7816799893
1390401448801	98.7816799893
1390401448821	99.7080950229
1390401448822	99.7080950229
1390401448825	99.7080950229
1390401448836	100.477428447
1390401448836	100.477428447
1390401448839	100.477428447
1390401448856	100.2052899501
1390401448857	100.2052899501
1390401448859	100.2052899501
1390401448882	99.184139227
1390401448883	99.184139227
1390401448885	99.184139227
1390401448896	99.1860581688
1390401448897	99.1860581688
1390401448900	99.1860581688
1390401448919	99.4805006585
1390401448920	99.4805006585
1390401448922	99.4805006585
1390401448939	101.6461955211
1390401448940	101.6461955211
1390401448942	101.6461955211
1390401448962	101.0739478595
1390401448963	101.0739478595
1390401448965	101.0739478595
1390401448981	100.9314236487
1390401448982	100.9314236487
1390401448985	100.9314236487
1390401448996	100.7443732484
1390401448997	100.7443732484
1390401448999	100.7443732484
1390401449023	101.1712930365
1390401449024	101.1712930365
1390401449026	101.1712930365
1390401449037	100.4594710576
1390401449038	100.4594710576
1390401449040	100.4594710576
1390401449061	101.1722820005
1390401449061	101.1722820005
1390401449063	101.1722820005
1390401449082	99.0936976201
1390401449084	99.0936976201
1390401449086	99.0936976201
1390401449097	100.2302064816
1390401449098	100.2302064816
1390401449100	100.2302064816
1390401449117	100.8044377374
1390401449118	100.8044377374
1390401449120	100.8044377374
1390401449145	100.1494041863
1390401449145	100.1494041863
1390401449149	100.1494041863
1390401449160	99.7334254025
1390401449161	99.7334254025
1390401449163	99.7334254025
1390401449179	100.5256075705
1390401449180	100.5256075705
1390401449182	100.5256075705
1390401449200	101.6518956847
1390401449201	101.6518956847
1390401449203	101.6518956847
1390401449220	100.0228535528
1390401449221	100.0228535528
1390401449223	100.0228535528
1390401449243	99.1078769839
1390401449243	99.1078769839
1390401449245	99.1078769839
1390401449262	100.959996819
1390401449263	100.959996819
1390401449266	100.959996819
1390401449280	101.7251139614
1390401449281	101.7251139614
1390401449283	101.7251139614
1390401449302	100.7890441432
1390401449302	100.7890441432
1390401449304	100.7890441432
1390401449325	101.1098458576
1390401449326	101.1098458576
1390401449330	101.1098458576
1390401449341	100.2807591478
1390401449341	100.2807591478
1390401449343	100.2807591478
1390401449362	99.5327265873
1390401449362	99.5327265873
1390401449364	99.5327265873
1390401449385	100.4112840886
1390401449386	100.4112840886
1390401449390	100.4112840886
1390401449401	101.8877383894
1390401449402	101.8877383894
1390401449404	101.8877383894
1390401449421	99.1890529557
1390401449421	99.1890529557
1390401449423	99.1890529557
1390401449446	100.0704099792
1390401449447	100.0704099792
1390401449451	100.0704099792
1390401449462	100.236075032
1390401449462	100.236075032
1390401449464	100.236075032
1390401449481	100.5392609253
1390401449481	100.5392609253
1390401449483	100.5392609253
